item_id,order_id,product_id,product_name,category,supplier,qty,unit_price,discount_pct,discounted_price,line_total,cost_price,weight_kg,order_date,order_status
ITM0007219,ORD0004209,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2024-03-11,Returned
ITM0007220,ORD0004209,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-03-11,Returned
ITM0007221,ORD0004210,P021,VR Headset Standalone,Gaming,BrightGadgets,1,299.99,0.14,257.99,257.99,140.0,0.65,2024-04-28,Completed
ITM0007222,ORD0004210,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.14,47.29,47.29,20.0,0.3,2024-04-28,Completed
ITM0007223,ORD0004211,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-05-23,Completed
ITM0007224,ORD0004211,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-05-23,Completed
ITM0007225,ORD0004212,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.07,130.19,130.19,55.0,0.08,2022-10-10,Returned
ITM0007226,ORD0004213,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2022-08-21,Completed
ITM0007227,ORD0004213,P015,Microphone USB Condenser,Audio,EliteComponents,2,99.99,0.0,99.99,199.98,42.0,0.55,2022-08-21,Completed
ITM0007228,ORD0004214,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.16,83.99,83.99,42.0,0.55,2024-12-28,Returned
ITM0007229,ORD0004215,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.13,39.14,78.28,17.0,0.18,2023-10-31,Completed
ITM0007230,ORD0004215,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.13,10.19,10.19,15.0,0.45,2023-10-31,Completed
ITM0007231,ORD0004216,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.14,42.99,42.99,14.0,0.15,2024-01-30,Completed
ITM0007232,ORD0004217,P029,Thermal Paste Premium,PC Parts,EliteComponents,1,9.99,0.0,9.99,9.99,3.0,0.05,2024-05-13,Completed
ITM0007233,ORD0004217,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2024-05-13,Completed
ITM0007234,ORD0004218,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.16,27.71,27.71,11.0,0.7,2024-05-31,Completed
ITM0007235,ORD0004218,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.16,8.39,8.39,2.8,0.15,2024-05-31,Completed
ITM0007236,ORD0004219,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.19,7.28,7.28,2.2,0.08,2024-06-29,Completed
ITM0007237,ORD0004220,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.0,349.99,349.99,155.0,18.0,2024-10-05,Completed
ITM0007238,ORD0004220,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-10-05,Completed
ITM0007239,ORD0004221,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-12-03,Completed
ITM0007240,ORD0004222,P014,Docking Station USB-C,Accessories,EliteComponents,2,109.99,0.0,109.99,219.98,45.0,0.55,2023-11-11,Pending
ITM0007241,ORD0004222,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.0,99.99,99.99,42.0,0.55,2023-11-11,Pending
ITM0007242,ORD0004223,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.0,59.99,119.98,18.0,0.4,2023-03-14,Completed
ITM0007243,ORD0004223,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2023-03-14,Completed
ITM0007244,ORD0004223,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2023-03-14,Completed
ITM0007245,ORD0004224,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.06,159.79,159.79,72.0,0.35,2023-04-04,Completed
ITM0007246,ORD0004225,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.22,27.29,27.29,11.0,0.25,2023-04-26,Completed
ITM0007247,ORD0004225,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,2,54.99,0.22,42.89,85.78,20.0,0.3,2023-04-26,Completed
ITM0007248,ORD0004225,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.22,7.01,7.01,2.2,0.08,2023-04-26,Completed
ITM0007249,ORD0004226,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2022-04-07,Completed
ITM0007250,ORD0004227,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.13,30.44,30.44,11.0,0.25,2022-06-25,Completed
ITM0007251,ORD0004228,P025,Screen Cleaning Kit,Accessories,ValueSource Co,3,7.99,0.0,7.99,23.97,1.5,0.1,2022-05-07,Completed
ITM0007252,ORD0004229,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.12,307.99,307.99,155.0,18.0,2022-05-21,Completed
ITM0007253,ORD0004230,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2022-06-18,Completed
ITM0007254,ORD0004231,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.0,12.99,12.99,3.8,0.3,2022-05-02,Completed
ITM0007255,ORD0004231,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2022-05-02,Completed
ITM0007256,ORD0004231,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2022-05-02,Completed
ITM0007257,ORD0004231,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2022-05-02,Completed
ITM0007258,ORD0004232,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-05-19,Returned
ITM0007259,ORD0004233,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.24,106.39,106.39,55.0,0.08,2024-07-30,Completed
ITM0007260,ORD0004234,P026,HDMI Cable 2m,Accessories,ValueSource Co,2,8.99,0.0,8.99,17.98,2.2,0.08,2024-08-21,Completed
ITM0007261,ORD0004234,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-08-21,Completed
ITM0007262,ORD0004235,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-12-05,Completed
ITM0007263,ORD0004235,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-12-05,Completed
ITM0007264,ORD0004236,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.0,99.99,99.99,42.0,0.55,2024-12-22,Completed
ITM0007265,ORD0004237,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2022-09-14,Completed
ITM0007266,ORD0004238,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2022-02-07,Completed
ITM0007267,ORD0004238,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2022-02-07,Completed
ITM0007268,ORD0004239,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.16,75.59,75.59,35.0,0.3,2024-04-28,Completed
ITM0007269,ORD0004239,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.16,29.39,58.78,11.0,0.25,2024-04-28,Completed
ITM0007270,ORD0004240,P021,VR Headset Standalone,Gaming,BrightGadgets,2,299.99,0.26,221.99,443.98,140.0,0.65,2023-02-28,Completed
ITM0007271,ORD0004241,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-11-19,Returned
ITM0007272,ORD0004241,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.0,49.99,99.98,14.0,0.15,2024-11-19,Returned
ITM0007273,ORD0004242,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,2,39.99,0.0,39.99,79.98,12.0,0.8,2023-10-20,Returned
ITM0007274,ORD0004242,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2023-10-20,Returned
ITM0007275,ORD0004243,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.07,297.59,297.59,138.0,6.5,2023-11-03,Completed
ITM0007276,ORD0004244,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2024-01-19,Cancelled
ITM0007277,ORD0004244,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2024-01-19,Cancelled
ITM0007278,ORD0004245,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2024-02-22,Returned
ITM0007279,ORD0004245,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,2,42.99,0.0,42.99,85.98,14.0,0.9,2024-02-22,Returned
ITM0007280,ORD0004246,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2024-04-22,Completed
ITM0007281,ORD0004246,P029,Thermal Paste Premium,PC Parts,EliteComponents,1,9.99,0.0,9.99,9.99,3.0,0.05,2024-04-22,Completed
ITM0007282,ORD0004247,P014,Docking Station USB-C,Accessories,EliteComponents,2,109.99,0.24,83.59,167.18,45.0,0.55,2024-05-30,Completed
ITM0007283,ORD0004248,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2024-08-01,Completed
ITM0007284,ORD0004249,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.22,46.79,93.58,18.0,0.4,2023-08-27,Pending
ITM0007285,ORD0004249,P010,Noise Cancel Headphones,Audio,TechCore Ltd,2,38.98,0.22,30.4,60.8,48.0,0.28,2023-08-27,Pending
ITM0007286,ORD0004249,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.22,85.79,85.79,45.0,0.55,2023-08-27,Pending
ITM0007287,ORD0004250,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-08-09,Completed
ITM0007288,ORD0004251,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-08-23,Completed
ITM0007289,ORD0004251,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2023-08-23,Completed
ITM0007290,ORD0004252,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2023-12-09,Completed
ITM0007291,ORD0004253,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2023-12-23,Completed
ITM0007292,ORD0004254,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-02-11,Completed
ITM0007293,ORD0004255,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.08,30.35,30.35,11.0,0.7,2024-05-23,Completed
ITM0007294,ORD0004255,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.08,8.27,8.27,2.2,0.08,2024-05-23,Completed
ITM0007295,ORD0004256,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.25,5.99,5.99,1.5,0.1,2024-07-29,Returned
ITM0007296,ORD0004256,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.25,7.49,7.49,2.8,0.15,2024-07-29,Returned
ITM0007297,ORD0004257,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.17,116.19,116.19,55.0,0.08,2024-10-27,Completed
ITM0007298,ORD0004258,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-11-10,Completed
ITM0007299,ORD0004259,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2023-03-21,Completed
ITM0007300,ORD0004260,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.0,34.99,69.98,11.0,0.25,2023-05-19,Returned
ITM0007301,ORD0004261,P018,Action Camera 4K,Cameras,BrightGadgets,3,169.99,0.07,158.09,474.27,72.0,0.35,2023-06-03,Completed
ITM0007302,ORD0004261,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.07,83.69,83.69,35.0,0.3,2023-06-03,Completed
ITM0007303,ORD0004261,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.07,46.49,46.49,14.0,0.15,2023-06-03,Completed
ITM0007304,ORD0004262,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.0,139.99,279.98,55.0,0.08,2023-06-17,Completed
ITM0007305,ORD0004263,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-07-01,Completed
ITM0007306,ORD0004264,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2023-09-01,Returned
ITM0007307,ORD0004265,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2023-12-13,Completed
ITM0007308,ORD0004266,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.08,41.39,41.39,17.0,0.18,2024-01-13,Completed
ITM0007309,ORD0004267,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-03-09,Completed
ITM0007310,ORD0004268,P018,Action Camera 4K,Cameras,BrightGadgets,2,169.99,0.0,169.99,339.98,72.0,0.35,2024-04-15,Returned
ITM0007311,ORD0004269,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.19,32.39,32.39,12.0,0.8,2024-04-29,Cancelled
ITM0007312,ORD0004269,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.19,28.34,56.68,9.5,0.3,2024-04-29,Cancelled
ITM0007313,ORD0004270,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-05-13,Completed
ITM0007314,ORD0004270,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-05-13,Completed
ITM0007315,ORD0004271,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-10-12,Completed
ITM0007316,ORD0004271,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-10-12,Completed
ITM0007317,ORD0004272,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2024-11-20,Completed
ITM0007318,ORD0004272,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-11-20,Completed
ITM0007319,ORD0004272,P014,Docking Station USB-C,Accessories,EliteComponents,2,109.99,0.0,109.99,219.98,45.0,0.55,2024-11-20,Completed
ITM0007320,ORD0004273,P025,Screen Cleaning Kit,Accessories,ValueSource Co,2,7.99,0.25,5.99,11.98,1.5,0.1,2022-10-28,Completed
ITM0007321,ORD0004273,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.25,9.74,9.74,3.8,0.3,2022-10-28,Completed
ITM0007322,ORD0004274,P023,Cable Management Kit,Accessories,ValueSource Co,2,12.99,0.0,12.99,25.98,3.8,0.3,2024-12-20,Completed
ITM0007323,ORD0004275,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.24,6.07,6.07,1.5,0.1,2024-08-24,Pending
ITM0007324,ORD0004275,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.24,34.19,34.19,17.0,0.18,2024-08-24,Pending
ITM0007325,ORD0004275,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.24,7.59,7.59,2.8,0.15,2024-08-24,Pending
ITM0007326,ORD0004276,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.0,169.99,169.99,72.0,0.35,2024-10-06,Completed
ITM0007327,ORD0004277,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-12-06,Completed
ITM0007328,ORD0004278,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2024-12-03,Completed
ITM0007329,ORD0004279,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.15,118.99,118.99,55.0,0.08,2024-04-25,Completed
ITM0007330,ORD0004280,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.0,99.99,99.99,42.0,0.55,2024-11-09,Completed
ITM0007331,ORD0004281,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.05,33.24,33.24,11.0,0.25,2024-06-20,Completed
ITM0007332,ORD0004281,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.05,303.99,303.99,138.0,6.5,2024-06-20,Completed
ITM0007333,ORD0004282,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2023-10-05,Completed
ITM0007334,ORD0004282,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-10-05,Completed
ITM0007335,ORD0004283,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-10-19,Completed
ITM0007336,ORD0004284,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-12-15,Completed
ITM0007337,ORD0004285,P026,HDMI Cable 2m,Accessories,ValueSource Co,3,8.99,0.0,8.99,26.97,2.2,0.08,2022-02-19,Completed
ITM0007338,ORD0004286,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.1,8.09,8.09,2.2,0.08,2023-11-10,Completed
ITM0007339,ORD0004287,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.25,26.24,26.24,11.0,0.25,2023-11-26,Completed
ITM0007340,ORD0004287,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.25,26.24,52.48,9.5,0.3,2023-11-26,Completed
ITM0007341,ORD0004287,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.25,14.99,14.99,6.0,0.25,2023-11-26,Completed
ITM0007342,ORD0004287,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.25,29.99,29.99,12.0,0.8,2023-11-26,Completed
ITM0007343,ORD0004288,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.0,99.99,99.99,42.0,0.55,2024-06-18,Completed
ITM0007344,ORD0004288,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-06-18,Completed
ITM0007345,ORD0004288,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-06-18,Completed
ITM0007346,ORD0004288,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.0,139.99,279.98,55.0,0.08,2024-06-18,Completed
ITM0007347,ORD0004289,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2024-10-18,Completed
ITM0007348,ORD0004289,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.0,34.99,69.98,11.0,0.25,2024-10-18,Completed
ITM0007349,ORD0004289,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-10-18,Completed
ITM0007350,ORD0004290,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.2,7.19,7.19,2.2,0.08,2024-02-25,Cancelled
ITM0007351,ORD0004291,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2022-06-15,Completed
ITM0007352,ORD0004291,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2022-06-15,Completed
ITM0007353,ORD0004292,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.17,45.64,45.64,19.0,1.2,2022-06-29,Completed
ITM0007354,ORD0004292,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.17,8.29,8.29,2.8,0.15,2022-06-29,Completed
ITM0007355,ORD0004292,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.17,45.64,45.64,20.0,0.3,2022-06-29,Completed
ITM0007356,ORD0004293,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2022-07-16,Completed
ITM0007357,ORD0004293,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.0,89.99,179.98,40.0,0.1,2022-07-16,Completed
ITM0007358,ORD0004293,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2022-07-16,Completed
ITM0007359,ORD0004293,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2022-07-16,Completed
ITM0007360,ORD0004294,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2022-06-21,Completed
ITM0007361,ORD0004295,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-10-18,Completed
ITM0007362,ORD0004296,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.23,107.79,107.79,55.0,0.08,2024-10-26,Completed
ITM0007363,ORD0004297,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-07-18,Returned
ITM0007364,ORD0004298,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2022-05-13,Completed
ITM0007365,ORD0004299,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2022-07-14,Completed
ITM0007366,ORD0004300,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2022-07-22,Completed
ITM0007367,ORD0004301,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2024-11-13,Completed
ITM0007368,ORD0004301,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,2,89.99,0.0,89.99,179.98,35.0,0.3,2024-11-13,Completed
ITM0007369,ORD0004302,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,2,54.99,0.0,54.99,109.98,20.0,0.3,2024-12-21,Cancelled
ITM0007370,ORD0004303,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.15,42.49,42.49,14.0,0.15,2023-07-24,Cancelled
ITM0007371,ORD0004303,P027,Cable Clips Pack 50,Accessories,ValueSource Co,2,5.99,0.15,5.09,10.18,1.0,0.08,2023-07-24,Cancelled
ITM0007372,ORD0004304,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.23,34.64,69.28,17.0,0.18,2023-09-24,Completed
ITM0007373,ORD0004305,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2024-01-14,Completed
ITM0007374,ORD0004305,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.0,12.99,12.99,3.8,0.3,2024-01-14,Completed
ITM0007375,ORD0004305,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-01-14,Completed
ITM0007376,ORD0004306,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.16,75.59,75.59,40.0,0.1,2024-01-28,Completed
ITM0007377,ORD0004307,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.28,25.19,25.19,9.5,0.3,2024-05-24,Completed
ITM0007378,ORD0004307,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.28,21.59,21.59,10.0,0.6,2024-05-24,Completed
ITM0007379,ORD0004307,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.28,39.59,39.59,20.0,0.3,2024-05-24,Completed
ITM0007380,ORD0004308,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.0,169.99,169.99,72.0,0.35,2024-06-14,Cancelled
ITM0007381,ORD0004308,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-06-14,Cancelled
ITM0007382,ORD0004309,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.25,104.99,104.99,55.0,0.08,2024-06-28,Completed
ITM0007383,ORD0004309,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.25,41.24,41.24,20.0,0.3,2024-06-28,Completed
ITM0007384,ORD0004310,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-09-05,Completed
ITM0007385,ORD0004310,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.0,32.99,32.99,11.0,0.7,2024-09-05,Completed
ITM0007386,ORD0004311,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2022-12-17,Completed
ITM0007387,ORD0004311,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2022-12-17,Completed
ITM0007388,ORD0004312,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-11-21,Completed
ITM0007389,ORD0004313,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2023-12-21,Completed
ITM0007390,ORD0004314,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.0,59.99,119.98,18.0,0.4,2023-08-03,Completed
ITM0007391,ORD0004315,P024,Phone Stand Adjustable,Accessories,ValueSource Co,2,9.99,0.23,7.69,15.38,2.8,0.15,2022-07-31,Completed
ITM0007392,ORD0004315,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.23,9.02,9.02,15.0,0.45,2022-07-31,Completed
ITM0007393,ORD0004315,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.23,69.29,69.29,35.0,0.3,2022-07-31,Completed
ITM0007394,ORD0004316,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.0,49.99,99.98,14.0,0.15,2023-08-11,Completed
