product_id,date,stock_level,units_sold,stockout_flag
P019,2023-06-12,166,4,0
P019,2023-06-13,164,2,0
P019,2023-06-14,162,2,0
P019,2023-06-15,160,2,0
P019,2023-06-16,157,3,0
P019,2023-06-17,154,3,0
P019,2023-06-18,150,4,0
P019,2023-06-19,147,3,0
P019,2023-06-20,145,2,0
P019,2023-06-21,143,2,0
P019,2023-06-22,141,2,0
P019,2023-06-23,139,2,0
P019,2023-06-24,135,4,0
P019,2023-06-25,129,6,0
P019,2023-06-26,125,4,0
P019,2023-06-27,122,3,0
P019,2023-06-28,118,4,0
P019,2023-06-29,115,3,0
P019,2023-06-30,113,2,0
P019,2023-07-01,210,3,0
P019,2023-07-02,203,7,0
P019,2023-07-03,201,2,0
P019,2023-07-04,198,3,0
P019,2023-07-05,194,4,0
P019,2023-07-06,192,2,0
P019,2023-07-07,188,4,0
P019,2023-07-08,183,5,0
P019,2023-07-09,179,4,0
P019,2023-07-10,177,2,0
P019,2023-07-11,173,4,0
P019,2023-07-12,171,2,0
P019,2023-07-13,169,2,0
P019,2023-07-14,165,4,0
P019,2023-07-15,158,7,0
P019,2023-07-16,152,6,0
P019,2023-07-17,148,4,0
P019,2023-07-18,144,4,0
P019,2023-07-19,141,3,0
P019,2023-07-20,138,3,0
P019,2023-07-21,135,3,0
P019,2023-07-22,130,5,0
P019,2023-07-23,127,3,0
P019,2023-07-24,123,4,0
P019,2023-07-25,119,4,0
P019,2023-07-26,117,2,0
P019,2023-07-27,114,3,0
P019,2023-07-28,112,2,0
P019,2023-07-29,105,7,0
P019,2023-07-30,99,6,0
P019,2023-07-31,96,3,0
P019,2023-08-01,193,3,0
P019,2023-08-02,191,2,0
P019,2023-08-03,188,3,0
P019,2023-08-04,186,2,0
P019,2023-08-05,180,6,0
P019,2023-08-06,176,4,0
P019,2023-08-07,172,4,0
P019,2023-08-08,169,3,0
P019,2023-08-09,165,4,0
P019,2023-08-10,163,2,0
P019,2023-08-11,160,3,0
P019,2023-08-12,154,6,0
P019,2023-08-13,150,4,0
P019,2023-08-14,148,2,0
P019,2023-08-15,146,2,0
P019,2023-08-16,142,4,0
P019,2023-08-17,138,4,0
P019,2023-08-18,135,3,0
P019,2023-08-19,129,6,0
P019,2023-08-20,123,6,0
P019,2023-08-21,119,4,0
P019,2023-08-22,115,4,0
P019,2023-08-23,112,3,0
P019,2023-08-24,110,2,0
P019,2023-08-25,107,3,0
P019,2023-08-26,104,3,0
P019,2023-08-27,100,4,0
P019,2023-08-28,96,4,0
P019,2023-08-29,93,3,0
P019,2023-08-30,89,4,0
P019,2023-08-31,86,3,0
P019,2023-09-01,182,4,0
P019,2023-09-02,176,6,0
P019,2023-09-03,172,4,0
P019,2023-09-04,168,4,0
P019,2023-09-05,166,2,0
P019,2023-09-06,163,3,0
P019,2023-09-07,159,4,0
P019,2023-09-08,154,5,0
P019,2023-09-09,147,7,0
P019,2023-09-10,143,4,0
P019,2023-09-11,141,2,0
P019,2023-09-12,139,2,0
P019,2023-09-13,137,2,0
P019,2023-09-14,135,2,0
P019,2023-09-15,130,5,0
P019,2023-09-16,124,6,0
P019,2023-09-17,117,7,0
P019,2023-09-18,114,3,0
P019,2023-09-19,112,2,0
P019,2023-09-20,109,3,0
P019,2023-09-21,106,3,0
P019,2023-09-22,102,4,0
P019,2023-09-23,97,5,0
P019,2023-09-24,93,4,0
P019,2023-09-25,90,3,0
P019,2023-09-26,85,5,0
P019,2023-09-27,82,3,0
P019,2023-09-28,80,2,0
P019,2023-09-29,78,2,0
P019,2023-09-30,74,4,0
P019,2023-10-01,123,6,0
P019,2023-10-02,118,5,0
P019,2023-10-03,115,3,0
P019,2023-10-04,111,4,0
P019,2023-10-05,106,5,0
P019,2023-10-06,101,5,0
P019,2023-10-07,97,4,0
P019,2023-10-08,91,6,0
P019,2023-10-09,87,4,0
P019,2023-10-10,84,3,0
P019,2023-10-11,80,4,0
P019,2023-10-12,77,3,0
P019,2023-10-13,75,2,0
P019,2023-10-14,67,8,0
P019,2023-10-15,61,6,0
P019,2023-10-16,59,2,0
P019,2023-10-17,55,4,0
P019,2023-10-18,50,5,0
P019,2023-10-19,46,4,0
P019,2023-10-20,43,3,0
P019,2023-10-21,37,6,0
P019,2023-10-22,33,4,0
P019,2023-10-23,28,5,0
P019,2023-10-24,24,4,0
P019,2023-10-25,21,3,0
P019,2023-10-26,19,2,0
P019,2023-10-27,17,2,0
P019,2023-10-28,13,4,0
P019,2023-10-29,8,5,0
P019,2023-10-30,5,3,0
P019,2023-10-31,2,3,0
P019,2023-11-01,51,6,0
P019,2023-11-02,47,4,0
P019,2023-11-03,39,8,0
P019,2023-11-04,32,7,0
P019,2023-11-05,20,12,0
P019,2023-11-06,13,7,0
P019,2023-11-07,7,6,0
P019,2023-11-08,2,5,0
P019,2023-11-09,0,2,1
P019,2023-11-10,0,0,1
P019,2023-11-11,0,0,1
P019,2023-11-12,0,0,1
P019,2023-11-13,0,0,1
P019,2023-11-14,0,0,1
P019,2023-11-15,0,0,1
P019,2023-11-16,0,0,1
P019,2023-11-17,0,0,1
P019,2023-11-18,0,0,1
P019,2023-11-19,0,0,1
P019,2023-11-20,0,0,1
P019,2023-11-21,0,0,1
P019,2023-11-22,0,0,1
P019,2023-11-23,0,0,1
P019,2023-11-24,0,0,1
P019,2023-11-25,0,0,1
P019,2023-11-26,0,0,1
P019,2023-11-27,0,0,1
P019,2023-11-28,0,0,1
P019,2023-11-29,0,0,1
P019,2023-11-30,0,0,1
P019,2023-12-01,50,5,0
P019,2023-12-02,44,6,0
P019,2023-12-03,37,7,0
P019,2023-12-04,34,3,0
P019,2023-12-05,29,5,0
P019,2023-12-06,23,6,0
P019,2023-12-07,17,6,0
P019,2023-12-08,13,4,0
P019,2023-12-09,6,7,0
P019,2023-12-10,0,6,1
P019,2023-12-11,0,0,1
P019,2023-12-12,0,0,1
P019,2023-12-13,0,0,1
P019,2023-12-14,0,0,1
P019,2023-12-15,0,0,1
P019,2023-12-16,0,0,1
P019,2023-12-17,0,0,1
P019,2023-12-18,0,0,1
P019,2023-12-19,0,0,1
P019,2023-12-20,0,0,1
P019,2023-12-21,0,0,1
P019,2023-12-22,0,0,1
P019,2023-12-23,0,0,1
P019,2023-12-24,0,0,1
P019,2023-12-25,0,0,1
P019,2023-12-26,0,0,1
P019,2023-12-27,0,0,1
P019,2023-12-28,0,0,1
P019,2023-12-29,0,0,1
P019,2023-12-30,0,0,1
P019,2023-12-31,0,0,1
P019,2024-01-01,99,1,0
P019,2024-01-02,98,1,0
P019,2024-01-03,96,2,0
P019,2024-01-04,94,2,0
P019,2024-01-05,92,2,0
P019,2024-01-06,88,4,0
P019,2024-01-07,85,3,0
P019,2024-01-08,83,2,0
P019,2024-01-09,81,2,0
P019,2024-01-10,80,1,0
P019,2024-01-11,79,1,0
P019,2024-01-12,78,1,0
P019,2024-01-13,74,4,0
P019,2024-01-14,72,2,0
P019,2024-01-15,70,2,0
P019,2024-01-16,68,2,0
P019,2024-01-17,66,2,0
P019,2024-01-18,65,1,0
P019,2024-01-19,63,2,0
P019,2024-01-20,62,1,0
P019,2024-01-21,59,3,0
P019,2024-01-22,57,2,0
P019,2024-01-23,55,2,0
P019,2024-01-24,53,2,0
P019,2024-01-25,52,1,0
P019,2024-01-26,50,2,0
P019,2024-01-27,47,3,0
P019,2024-01-28,44,3,0
P019,2024-01-29,42,2,0
P019,2024-01-30,40,2,0
P019,2024-01-31,39,1,0
P019,2024-02-01,137,2,0
P019,2024-02-02,135,2,0
P019,2024-02-03,132,3,0
P019,2024-02-04,130,2,0
P019,2024-02-05,128,2,0
P019,2024-02-06,127,1,0
P019,2024-02-07,125,2,0
P019,2024-02-08,124,1,0
P019,2024-02-09,123,1,0
P019,2024-02-10,121,2,0
P019,2024-02-11,119,2,0
P019,2024-02-12,117,2,0
P019,2024-02-13,115,2,0
P019,2024-02-14,113,2,0
P019,2024-02-15,112,1,0
P019,2024-02-16,110,2,0
P019,2024-02-17,107,3,0
P019,2024-02-18,103,4,0
P019,2024-02-19,101,2,0
P019,2024-02-20,99,2,0
P019,2024-02-21,98,1,0
P019,2024-02-22,96,2,0
P019,2024-02-23,95,1,0
P019,2024-02-24,91,4,0
P019,2024-02-25,89,2,0
P019,2024-02-26,87,2,0
P019,2024-02-27,86,1,0
P019,2024-02-28,83,3,0
P019,2024-02-29,81,2,0
P019,2024-03-01,179,2,0
P019,2024-03-02,174,5,0
P019,2024-03-03,171,3,0
P019,2024-03-04,169,2,0
P019,2024-03-05,167,2,0
P019,2024-03-06,164,3,0
P019,2024-03-07,162,2,0
P019,2024-03-08,159,3,0
P019,2024-03-09,154,5,0
P019,2024-03-10,150,4,0
P019,2024-03-11,148,2,0
P019,2024-03-12,145,3,0
P019,2024-03-13,144,1,0
P019,2024-03-14,141,3,0
P019,2024-03-15,139,2,0
P019,2024-03-16,134,5,0
P019,2024-03-17,131,3,0
P019,2024-03-18,129,2,0
P019,2024-03-19,128,1,0
P019,2024-03-20,125,3,0
P019,2024-03-21,123,2,0
P019,2024-03-22,120,3,0
P019,2024-03-23,115,5,0
P019,2024-03-24,110,5,0
P019,2024-03-25,108,2,0
P019,2024-03-26,107,1,0
P019,2024-03-27,104,3,0
P019,2024-03-28,102,2,0
P019,2024-03-29,100,2,0
P019,2024-03-30,97,3,0
P019,2024-03-31,92,5,0
P019,2024-04-01,190,2,0
P019,2024-04-02,187,3,0
P019,2024-04-03,184,3,0
P019,2024-04-04,181,3,0
P019,2024-04-05,178,3,0
P019,2024-04-06,174,4,0
P019,2024-04-07,170,4,0
P019,2024-04-08,168,2,0
P019,2024-04-09,164,4,0
P019,2024-04-10,161,3,0
P019,2024-04-11,157,4,0
P019,2024-04-12,154,3,0
P019,2024-04-13,151,3,0
P019,2024-04-14,149,2,0
P019,2024-04-15,147,2,0
P019,2024-04-16,144,3,0
P019,2024-04-17,143,1,0
P019,2024-04-18,139,4,0
P019,2024-04-19,137,2,0
P019,2024-04-20,132,5,0
P019,2024-04-21,128,4,0
P019,2024-04-22,126,2,0
P019,2024-04-23,123,3,0
P019,2024-04-24,121,2,0
P019,2024-04-25,118,3,0
P019,2024-04-26,115,3,0
P019,2024-04-27,110,5,0
P019,2024-04-28,107,3,0
P019,2024-04-29,104,3,0
P019,2024-04-30,102,2,0
P019,2024-05-01,199,3,0
P019,2024-05-02,197,2,0
P019,2024-05-03,193,4,0
P019,2024-05-04,189,4,0
P019,2024-05-05,186,3,0
P019,2024-05-06,185,1,0
P019,2024-05-07,183,2,0
P019,2024-05-08,180,3,0
P019,2024-05-09,178,2,0
P019,2024-05-10,175,3,0
P019,2024-05-11,172,3,0
P019,2024-05-12,166,6,0
P019,2024-05-13,163,3,0
P019,2024-05-14,161,2,0
P019,2024-05-15,159,2,0
P019,2024-05-16,157,2,0
P019,2024-05-17,155,2,0
P019,2024-05-18,152,3,0
P019,2024-05-19,146,6,0
P019,2024-05-20,143,3,0
P019,2024-05-21,141,2,0
P019,2024-05-22,138,3,0
P019,2024-05-23,135,3,0
P019,2024-05-24,132,3,0
P019,2024-05-25,126,6,0
P019,2024-05-26,123,3,0
P019,2024-05-27,121,2,0
P019,2024-05-28,119,2,0
P019,2024-05-29,117,2,0
P019,2024-05-30,114,3,0
P019,2024-05-31,111,3,0
P019,2024-06-01,207,4,0
P019,2024-06-02,204,3,0
P019,2024-06-03,202,2,0
P019,2024-06-04,200,2,0
P019,2024-06-05,198,2,0
P019,2024-06-06,196,2,0
P019,2024-06-07,192,4,0
P019,2024-06-08,187,5,0
P019,2024-06-09,182,5,0
P019,2024-06-10,178,4,0
P019,2024-06-11,176,2,0
P019,2024-06-12,174,2,0
P019,2024-06-13,171,3,0
P019,2024-06-14,169,2,0
P019,2024-06-15,166,3,0
P019,2024-06-16,160,6,0
P019,2024-06-17,156,4,0
P019,2024-06-18,154,2,0
P019,2024-06-19,151,3,0
P019,2024-06-20,148,3,0
P019,2024-06-21,145,3,0
P019,2024-06-22,140,5,0
P019,2024-06-23,136,4,0
P019,2024-06-24,133,3,0
P019,2024-06-25,130,3,0
P019,2024-06-26,128,2,0
P019,2024-06-27,126,2,0
P019,2024-06-28,123,3,0
P019,2024-06-29,117,6,0
P019,2024-06-30,112,5,0
P019,2024-07-01,209,3,0
P019,2024-07-02,206,3,0
P019,2024-07-03,202,4,0
P019,2024-07-04,199,3,0
P019,2024-07-05,195,4,0
P019,2024-07-06,192,3,0
P019,2024-07-07,187,5,0
P019,2024-07-08,185,2,0
P019,2024-07-09,181,4,0
P019,2024-07-10,179,2,0
P019,2024-07-11,176,3,0
P019,2024-07-12,172,4,0
P019,2024-07-13,169,3,0
P019,2024-07-14,163,6,0
P019,2024-07-15,161,2,0
P019,2024-07-16,159,2,0
P019,2024-07-17,157,2,0
P019,2024-07-18,155,2,0
P019,2024-07-19,151,4,0
P019,2024-07-20,146,5,0
P019,2024-07-21,140,6,0
P019,2024-07-22,137,3,0
P019,2024-07-23,135,2,0
P019,2024-07-24,131,4,0
P019,2024-07-25,129,2,0
P019,2024-07-26,126,3,0
P019,2024-07-27,122,4,0
P019,2024-07-28,116,6,0
P019,2024-07-29,114,2,0
P019,2024-07-30,110,4,0
P019,2024-07-31,108,2,0
P019,2024-08-01,205,3,0
P019,2024-08-02,202,3,0
P019,2024-08-03,196,6,0
P019,2024-08-04,191,5,0
P019,2024-08-05,187,4,0
P019,2024-08-06,184,3,0
P019,2024-08-07,182,2,0
P019,2024-08-08,179,3,0
P019,2024-08-09,176,3,0
P019,2024-08-10,173,3,0
P019,2024-08-11,167,6,0
P019,2024-08-12,163,4,0
P019,2024-08-13,161,2,0
P019,2024-08-14,158,3,0
P019,2024-08-15,154,4,0
P019,2024-08-16,152,2,0
P019,2024-08-17,148,4,0
P019,2024-08-18,142,6,0
P019,2024-08-19,139,3,0
P019,2024-08-20,135,4,0
P019,2024-08-21,131,4,0
P019,2024-08-22,129,2,0
P019,2024-08-23,127,2,0
P019,2024-08-24,121,6,0
P019,2024-08-25,118,3,0
P019,2024-08-26,114,4,0
P019,2024-08-27,111,3,0
P019,2024-08-28,109,2,0
P019,2024-08-29,107,2,0
P019,2024-08-30,103,4,0
P019,2024-08-31,97,6,0
P019,2024-09-01,193,4,0
P019,2024-09-02,191,2,0
P019,2024-09-03,186,5,0
P019,2024-09-04,183,3,0
P019,2024-09-05,181,2,0
P019,2024-09-06,178,3,0
P019,2024-09-07,173,5,0
P019,2024-09-08,168,5,0
P019,2024-09-09,165,3,0
P019,2024-09-10,163,2,0
P019,2024-09-11,159,4,0
P019,2024-09-12,155,4,0
P019,2024-09-13,152,3,0
P019,2024-09-14,146,6,0
P019,2024-09-15,140,6,0
P019,2024-09-16,136,4,0
P019,2024-09-17,132,4,0
P019,2024-09-18,129,3,0
P019,2024-09-19,126,3,0
P019,2024-09-20,123,3,0
P019,2024-09-21,117,6,0
P019,2024-09-22,111,6,0
P019,2024-09-23,108,3,0
P019,2024-09-24,104,4,0
P019,2024-09-25,102,2,0
P019,2024-09-26,98,4,0
P019,2024-09-27,95,3,0
P019,2024-09-28,88,7,0
P019,2024-09-29,82,6,0
P019,2024-09-30,79,3,0
P019,2024-10-01,131,3,0
P019,2024-10-02,129,2,0
P019,2024-10-03,124,5,0
P019,2024-10-04,119,5,0
P019,2024-10-05,114,5,0
P019,2024-10-06,110,4,0
P019,2024-10-07,106,4,0
P019,2024-10-08,103,3,0
P019,2024-10-09,100,3,0
P019,2024-10-10,95,5,0
P019,2024-10-11,91,4,0
P019,2024-10-12,88,3,0
P019,2024-10-13,81,7,0
P019,2024-10-14,79,2,0
P019,2024-10-15,77,2,0
P019,2024-10-16,74,3,0
P019,2024-10-17,71,3,0
P019,2024-10-18,68,3,0
P019,2024-10-19,63,5,0
P019,2024-10-20,58,5,0
P019,2024-10-21,53,5,0
P019,2024-10-22,50,3,0
P019,2024-10-23,47,3,0
P019,2024-10-24,44,3,0
P019,2024-10-25,39,5,0
P019,2024-10-26,34,5,0
P019,2024-10-27,26,8,0
P019,2024-10-28,22,4,0
P019,2024-10-29,18,4,0
P019,2024-10-30,13,5,0
P019,2024-10-31,10,3,0
P019,2024-11-01,61,4,0
P019,2024-11-02,55,6,0
P019,2024-11-03,48,7,0
P019,2024-11-04,42,6,0
P019,2024-11-05,35,7,0
P019,2024-11-06,31,4,0
P019,2024-11-07,24,7,0
P019,2024-11-08,20,4,0
P019,2024-11-09,12,8,0
P019,2024-11-10,0,12,1
P019,2024-11-11,0,0,1
P019,2024-11-12,0,0,1
P019,2024-11-13,0,0,1
P019,2024-11-14,0,0,1
P019,2024-11-15,0,0,1
P019,2024-11-16,0,0,1
P019,2024-11-17,0,0,1
P019,2024-11-18,0,0,1
P019,2024-11-19,0,0,1
P019,2024-11-20,0,0,1
P019,2024-11-21,0,0,1
P019,2024-11-22,0,0,1
P019,2024-11-23,0,0,1
P019,2024-11-24,0,0,1
P019,2024-11-25,0,0,1
P019,2024-11-26,0,0,1
P019,2024-11-27,0,0,1
P019,2024-11-28,0,0,1
P019,2024-11-29,0,0,1
P019,2024-11-30,0,0,1
P019,2024-12-01,45,10,0
P019,2024-12-02,39,6,0
P019,2024-12-03,35,4,0
P019,2024-12-04,29,6,0
P019,2024-12-05,26,3,0
P019,2024-12-06,20,6,0
P019,2024-12-07,13,7,0
P019,2024-12-08,8,5,0
P019,2024-12-09,3,5,0
P019,2024-12-10,0,3,1
P019,2024-12-11,0,0,1
P019,2024-12-12,0,0,1
P019,2024-12-13,0,0,1
P019,2024-12-14,0,0,1
P019,2024-12-15,0,0,1
P019,2024-12-16,0,0,1
P019,2024-12-17,0,0,1
P019,2024-12-18,0,0,1
P019,2024-12-19,0,0,1
P019,2024-12-20,0,0,1
P019,2024-12-21,0,0,1
P019,2024-12-22,0,0,1
P019,2024-12-23,0,0,1
P019,2024-12-24,0,0,1
P019,2024-12-25,0,0,1
P019,2024-12-26,0,0,1
P019,2024-12-27,0,0,1
P019,2024-12-28,0,0,1
P019,2024-12-29,0,0,1
P019,2024-12-30,0,0,1
P019,2024-12-31,0,0,1
P020,2022-01-01,196,4,0
P020,2022-01-02,193,3,0
P020,2022-01-03,191,2,0
P020,2022-01-04,190,1,0
P020,2022-01-05,189,1,0
P020,2022-01-06,188,1,0
P020,2022-01-07,186,2,0
P020,2022-01-08,183,3,0
P020,2022-01-09,181,2,0
P020,2022-01-10,180,1,0
P020,2022-01-11,179,1,0
P020,2022-01-12,177,2,0
P020,2022-01-13,175,2,0
P020,2022-01-14,173,2,0
P020,2022-01-15,171,2,0
P020,2022-01-16,168,3,0
P020,2022-01-17,167,1,0
P020,2022-01-18,166,1,0
P020,2022-01-19,164,2,0
P020,2022-01-20,162,2,0
P020,2022-01-21,160,2,0
P020,2022-01-22,158,2,0
P020,2022-01-23,156,2,0
P020,2022-01-24,154,2,0
P020,2022-01-25,153,1,0
P020,2022-01-26,152,1,0
P020,2022-01-27,151,1,0
P020,2022-01-28,150,1,0
P020,2022-01-29,149,1,0
P020,2022-01-30,147,2,0
P020,2022-01-31,146,1,0
P020,2022-02-01,245,1,0
P020,2022-02-02,243,2,0
P020,2022-02-03,241,2,0
P020,2022-02-04,239,2,0
P020,2022-02-05,236,3,0
P020,2022-02-06,233,3,0
P020,2022-02-07,231,2,0
P020,2022-02-08,229,2,0
P020,2022-02-09,226,3,0
P020,2022-02-10,224,2,0
P020,2022-02-11,223,1,0
P020,2022-02-12,220,3,0
P020,2022-02-13,218,2,0
P020,2022-02-14,217,1,0
P020,2022-02-15,215,2,0
P020,2022-02-16,213,2,0
P020,2022-02-17,212,1,0
P020,2022-02-18,210,2,0
P020,2022-02-19,206,4,0
P020,2022-02-20,204,2,0
P020,2022-02-21,202,2,0
P020,2022-02-22,199,3,0
P020,2022-02-23,198,1,0
P020,2022-02-24,196,2,0
P020,2022-02-25,194,2,0
P020,2022-02-26,192,2,0
P020,2022-02-27,190,2,0
P020,2022-02-28,189,1,0
P020,2022-03-01,287,2,0
P020,2022-03-02,284,3,0
P020,2022-03-03,282,2,0
P020,2022-03-04,279,3,0
P020,2022-03-05,275,4,0
P020,2022-03-06,271,4,0
P020,2022-03-07,268,3,0
P020,2022-03-08,266,2,0
P020,2022-03-09,263,3,0
P020,2022-03-10,262,1,0
P020,2022-03-11,259,3,0
P020,2022-03-12,255,4,0
P020,2022-03-13,252,3,0
P020,2022-03-14,251,1,0
P020,2022-03-15,250,1,0
P020,2022-03-16,248,2,0
P020,2022-03-17,245,3,0
P020,2022-03-18,244,1,0
P020,2022-03-19,242,2,0
P020,2022-03-20,238,4,0
P020,2022-03-21,236,2,0
P020,2022-03-22,234,2,0
P020,2022-03-23,232,2,0
P020,2022-03-24,229,3,0
P020,2022-03-25,227,2,0
P020,2022-03-26,222,5,0
P020,2022-03-27,218,4,0
P020,2022-03-28,215,3,0
P020,2022-03-29,212,3,0
P020,2022-03-30,210,2,0
P020,2022-03-31,207,3,0
P020,2022-04-01,305,2,0
P020,2022-04-02,302,3,0
P020,2022-04-03,299,3,0
P020,2022-04-04,298,1,0
P020,2022-04-05,295,3,0
P020,2022-04-06,294,1,0
P020,2022-04-07,291,3,0
P020,2022-04-08,288,3,0
P020,2022-04-09,285,3,0
P020,2022-04-10,282,3,0
P020,2022-04-11,280,2,0
P020,2022-04-12,276,4,0
P020,2022-04-13,273,3,0
P020,2022-04-14,270,3,0
P020,2022-04-15,268,2,0
P020,2022-04-16,264,4,0
P020,2022-04-17,261,3,0
P020,2022-04-18,258,3,0
P020,2022-04-19,256,2,0
P020,2022-04-20,254,2,0
P020,2022-04-21,251,3,0
P020,2022-04-22,248,3,0
P020,2022-04-23,243,5,0
P020,2022-04-24,238,5,0
P020,2022-04-25,235,3,0
P020,2022-04-26,232,3,0
P020,2022-04-27,230,2,0
P020,2022-04-28,227,3,0
P020,2022-04-29,224,3,0
P020,2022-04-30,219,5,0
P020,2022-05-01,314,5,0
P020,2022-05-02,311,3,0
P020,2022-05-03,307,4,0
P020,2022-05-04,305,2,0
P020,2022-05-05,303,2,0
P020,2022-05-06,300,3,0
P020,2022-05-07,298,2,0
P020,2022-05-08,292,6,0
P020,2022-05-09,289,3,0
P020,2022-05-10,287,2,0
P020,2022-05-11,285,2,0
P020,2022-05-12,282,3,0
P020,2022-05-13,279,3,0
P020,2022-05-14,274,5,0
P020,2022-05-15,270,4,0
P020,2022-05-16,267,3,0
P020,2022-05-17,263,4,0
P020,2022-05-18,260,3,0
P020,2022-05-19,259,1,0
P020,2022-05-20,257,2,0
P020,2022-05-21,254,3,0
P020,2022-05-22,251,3,0
P020,2022-05-23,249,2,0
P020,2022-05-24,246,3,0
P020,2022-05-25,242,4,0
P020,2022-05-26,240,2,0
P020,2022-05-27,238,2,0
P020,2022-05-28,234,4,0
P020,2022-05-29,230,4,0
P020,2022-05-30,228,2,0
P020,2022-05-31,225,3,0
P020,2022-06-01,322,3,0
P020,2022-06-02,318,4,0
P020,2022-06-03,315,3,0
P020,2022-06-04,310,5,0
P020,2022-06-05,307,3,0
P020,2022-06-06,305,2,0
P020,2022-06-07,302,3,0
P020,2022-06-08,299,3,0
P020,2022-06-09,297,2,0
P020,2022-06-10,295,2,0
P020,2022-06-11,289,6,0
P020,2022-06-12,285,4,0
P020,2022-06-13,281,4,0
P020,2022-06-14,278,3,0
P020,2022-06-15,276,2,0
P020,2022-06-16,273,3,0
P020,2022-06-17,271,2,0
P020,2022-06-18,268,3,0
P020,2022-06-19,262,6,0
P020,2022-06-20,259,3,0
P020,2022-06-21,256,3,0
P020,2022-06-22,253,3,0
P020,2022-06-23,250,3,0
P020,2022-06-24,247,3,0
P020,2022-06-25,244,3,0
P020,2022-06-26,239,5,0
P020,2022-06-27,235,4,0
P020,2022-06-28,232,3,0
P020,2022-06-29,230,2,0
P020,2022-06-30,227,3,0
P020,2022-07-01,323,4,0
P020,2022-07-02,317,6,0
P020,2022-07-03,311,6,0
P020,2022-07-04,307,4,0
P020,2022-07-05,305,2,0
P020,2022-07-06,303,2,0
P020,2022-07-07,299,4,0
P020,2022-07-08,297,2,0
P020,2022-07-09,291,6,0
P020,2022-07-10,284,7,0
P020,2022-07-11,281,3,0
P020,2022-07-12,277,4,0
P020,2022-07-13,274,3,0
P020,2022-07-14,272,2,0
P020,2022-07-15,269,3,0
P020,2022-07-16,265,4,0
P020,2022-07-17,262,3,0
P020,2022-07-18,259,3,0
P020,2022-07-19,256,3,0
P020,2022-07-20,252,4,0
P020,2022-07-21,248,4,0
P020,2022-07-22,245,3,0
P020,2022-07-23,240,5,0
P020,2022-07-24,236,4,0
P020,2022-07-25,234,2,0
P020,2022-07-26,231,3,0
P020,2022-07-27,227,4,0
P020,2022-07-28,223,4,0
P020,2022-07-29,220,3,0
P020,2022-07-30,214,6,0
P020,2022-07-31,209,5,0
P020,2022-08-01,306,3,0
P020,2022-08-02,302,4,0
P020,2022-08-03,298,4,0
P020,2022-08-04,294,4,0
P020,2022-08-05,290,4,0
P020,2022-08-06,285,5,0
P020,2022-08-07,281,4,0
P020,2022-08-08,277,4,0
P020,2022-08-09,274,3,0
P020,2022-08-10,271,3,0
P020,2022-08-11,268,3,0
P020,2022-08-12,265,3,0
P020,2022-08-13,259,6,0
P020,2022-08-14,253,6,0
P020,2022-08-15,250,3,0
P020,2022-08-16,246,4,0
P020,2022-08-17,244,2,0
P020,2022-08-18,242,2,0
P020,2022-08-19,240,2,0
P020,2022-08-20,237,3,0
P020,2022-08-21,231,6,0
P020,2022-08-22,227,4,0
P020,2022-08-23,223,4,0
P020,2022-08-24,220,3,0
P020,2022-08-25,218,2,0
P020,2022-08-26,214,4,0
P020,2022-08-27,210,4,0
P020,2022-08-28,205,5,0
P020,2022-08-29,203,2,0
P020,2022-08-30,201,2,0
P020,2022-08-31,197,4,0
P020,2022-09-01,293,4,0
P020,2022-09-02,289,4,0
P020,2022-09-03,286,3,0
P020,2022-09-04,283,3,0
P020,2022-09-05,280,3,0
P020,2022-09-06,278,2,0
P020,2022-09-07,276,2,0
P020,2022-09-08,273,3,0
P020,2022-09-09,270,3,0
P020,2022-09-10,264,6,0
P020,2022-09-11,260,4,0
P020,2022-09-12,255,5,0
P020,2022-09-13,251,4,0
P020,2022-09-14,246,5,0
P020,2022-09-15,242,4,0
P020,2022-09-16,238,4,0
P020,2022-09-17,232,6,0
P020,2022-09-18,228,4,0
P020,2022-09-19,224,4,0
P020,2022-09-20,222,2,0
P020,2022-09-21,218,4,0
P020,2022-09-22,214,4,0
P020,2022-09-23,211,3,0
P020,2022-09-24,205,6,0
P020,2022-09-25,202,3,0
P020,2022-09-26,200,2,0
P020,2022-09-27,196,4,0
P020,2022-09-28,194,2,0
P020,2022-09-29,190,4,0
P020,2022-09-30,188,2,0
P020,2022-10-01,237,6,0
P020,2022-10-02,232,5,0
P020,2022-10-03,230,2,0
P020,2022-10-04,225,5,0
P020,2022-10-05,223,2,0
P020,2022-10-06,220,3,0
P020,2022-10-07,217,3,0
P020,2022-10-08,212,5,0
P020,2022-10-09,205,7,0
P020,2022-10-10,203,2,0
P020,2022-10-11,198,5,0
P020,2022-10-12,194,4,0
P020,2022-10-13,191,3,0
P020,2022-10-14,188,3,0
P020,2022-10-15,184,4,0
P020,2022-10-16,178,6,0
P020,2022-10-17,176,2,0
P020,2022-10-18,173,3,0
P020,2022-10-19,170,3,0
P020,2022-10-20,168,2,0
P020,2022-10-21,163,5,0
P020,2022-10-22,159,4,0
P020,2022-10-23,152,7,0
P020,2022-10-24,150,2,0
P020,2022-10-25,146,4,0
P020,2022-10-26,142,4,0
P020,2022-10-27,139,3,0
P020,2022-10-28,137,2,0
P020,2022-10-29,130,7,0
P020,2022-10-30,123,7,0
P020,2022-10-31,121,2,0
