return_id,order_id,item_id,product_id,product_name,supplier,category,return_date,return_reason,refund_amount,qty_returned
RET002106,ORD0004094,ITM0007021,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-01-23,Defective/Not Working,55.54,1
RET002107,ORD0004094,ITM0007022,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-02-13,Defective/Not Working,34.07,1
RET002108,ORD0004105,ITM0007043,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-11-08,Defective/Not Working,34.06,1
RET002109,ORD0004111,ITM0007051,P009,Desk Pad XL,TechCore Ltd,Accessories,2024-10-10,Defective/Not Working,26.44,1
RET002110,ORD0004114,ITM0007059,P014,Docking Station USB-C,EliteComponents,,2024-11-04,Defective/Not Working,202.15,2
RET002111,ORD0004115,ITM0007061,P026,HDMI Cable 2m,ValueSource Co,Accessories,2022-11-28,Wrong Item Sent,8.95,1
RET002112,ORD0004117,ITM0007065,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2022-11-07,Defective/Not Working,134.58,1
RET002113,ORD0004119,ITM0007068,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-06-18,Defective/Not Working,53.31,1
RET002114,ORD0004119,ITM0007069,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-06-23,Not as Described,45.34,1
RET002115,ORD0004120,ITM0007071,P003,Smart Watch Fitness,novatech supply,Wearables,2023-06-30,Defective/Not Working,135.7,1
RET002116,ORD0004123,ITM0007077,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2023-11-29,Defective/Not Working,162.91,2
RET002117,ORD0004125,ITM0007079,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2024-07-11,Defective/Not Working,347.1,1
RET002118,ORD0004128,ITM0007084,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-10-26,Defective/Not Working,88.12,2
RET002119,ORD0004136,ITM0007097,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2022-07-12,Defective/Not Working,5.61,1
RET002120,ORD0004142,ITM0007110,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2022-07-02,Wrong Item Sent,966.1,3
RET002121,ORD0004145,ITM0007113,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2023-12-08,Poor Quality,255.12,1
RET002122,ORD0004145,ITM0007114,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-11-29,Arrived Damaged,5.34,1
RET002123,ORD0004149,ITM0007118,P001,Wireless Earbuds Pro,Novatech Supply,,2024-05-12,Wrong Item Sent,87.44,2
RET002124,ORD0004151,ITM0007120,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2024-06-12,Defective/Not Working,323.82,1
RET002125,ORD0004153,ITM0007123,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2023-07-30,Changed Mind,1006.47,3
RET002126,ORD0004153,ITM0007125,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2023-07-16,Changed Mind,51.43,1
RET002127,ORD0004153,ITM0007126,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-07-21,Not as Described,94.58,2
RET002128,ORD0004157,ITM0007130,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-05-07,Defective/Not Working,44.21,1
RET002129,ORD0004159,ITM0007136,P003,Smart Watch Fitness,Novatech Supply,Wearables,2023-12-14,Defective/Not Working,221.21,2
RET002130,ORD0004163,ITM0007140,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2025-01-01,Wrong Item Sent,89.74,1
RET002131,ORD0004170,ITM0007151,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-07-21,Not as Described,147.66,3
RET002132,ORD0004171,ITM0007155,P030,Webcam 4K Pro,TechCore Ltd,Peripherals,2023-04-15,Arrived Damaged,136.97,1
RET002133,ORD0004173,ITM0007157,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2022-06-14,Changed Mind,42.96,1
RET002134,ORD0004175,ITM0007160,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-12-30,Defective/Not Working,42.14,1
RET002135,ORD0004177,ITM0007163,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2022-10-06,Defective/Not Working,5.86,1
RET002136,ORD0004182,ITM0007175,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-04-14,Defective/Not Working,48.46,1
RET002137,ORD0004182,ITM0007177,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-04-17,Changed Mind,142.4,3
RET002138,ORD0004186,ITM0007185,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-06-20,Defective/Not Working,27.26,1
RET002139,ORD0004192,ITM0007196,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2024-08-23,Defective/Not Working,40.11,1
RET002140,ORD0004211,ITM0007223,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-06-17,Poor Quality,48.5,1
RET002141,ORD0004215,ITM0007229,P012,Gaming Mouse RGB,Elite components,Peripherals,2023-11-08,Wrong Item Sent,75.38,2
RET002142,ORD0004217,ITM0007233,P022,Laptop Sleeve 15in,ValueSource Co,Accessories,2024-06-02,Wrong Item Sent,17.63,1
RET002143,ORD0004219,ITM0007236,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-07-24,Wrong Item Sent,6.64,1
RET002144,ORD0004223,ITM0007242,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-04-06,Changed Mind,110.25,2
RET002145,ORD0004225,ITM0007246,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-05-03,Not as Described,26.18,1
RET002146,ORD0004230,ITM0007253,P002,Bluetooth Speaker Mini,novatech supply,Audio,2022-06-21,Defective/Not Working,59.22,1
RET002147,ORD0004239,ITM0007269,P004,Smart Plug 4-Pack,Novatech Supply,Smart Home,2024-05-18,Not as Described,55.82,2
RET002148,ORD0004248,ITM0007283,P024,Phone Stand Adjustable,Value Source Co,Accessories,2024-08-12,Changed Mind,9.64,1
RET002149,ORD0004250,ITM0007287,P026,HDMI Cable 2m,ValueSource Co,Accessories,2023-08-14,Not as Described,8.17,1
RET002150,ORD0004251,ITM0007289,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2023-08-29,Defective/Not Working,84.8,1
RET002151,ORD0004271,ITM0007315,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-10-26,Poor Quality,49.67,1
RET002152,ORD0004277,ITM0007327,P011,Mechanical Keyboard TKL,Elite Components,Peripherals,2024-12-17,Defective/Not Working,84.55,1
RET002153,ORD0004282,ITM0007334,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-10-21,Defective/Not Working,53.0,1
RET002154,ORD0004286,ITM0007338,P026,HDMI Cable 2m,ValueSource Co,Accessories,2023-11-14,Arrived Damaged,7.81,1
RET002155,ORD0004307,ITM0007379,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-06-04,Defective/Not Working,37.37,1
RET002156,ORD0004312,ITM0007388,P012,Gaming Mouse RGB,Elite components,Peripherals,2023-11-29,Wrong Item Sent,42.07,1
RET002157,ORD0004316,ITM0007394,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-09-04,Defective/Not Working,90.37,2
RET002158,ORD0004324,ITM0007408,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-05-15,Wrong Item Sent,56.05,1
RET002159,ORD0004330,ITM0007418,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-03-04,Not as Described,7.31,1
RET002160,ORD0004335,ITM0007428,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-09-27,Defective/Not Working,58.05,1
RET002161,ORD0004339,ITM0007434,P018,Action Camera 4K,Bright gadgets,Cameras,2024-05-02,Not as Described,157.98,1
RET002162,ORD0004340,ITM0007436,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-06-05,Wrong Item Sent,31.14,1
RET002163,ORD0004346,ITM0007447,P024,Phone Stand Adjustable,Value Source Co,Accessories,2023-09-30,Defective/Not Working,9.27,1
RET002164,ORD0004347,ITM0007449,P026,HDMI Cable 2m,ValueSource Co,Accessories,2023-10-14,Defective/Not Working,7.92,1
RET002165,ORD0004350,ITM0007454,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-04-06,Defective/Not Working,44.1,1
RET002166,ORD0004350,ITM0007456,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-03-29,Defective/Not Working,54.24,1
RET002167,ORD0004358,ITM0007470,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-03-29,Defective/Not Working,110.66,2
RET002168,ORD0004359,ITM0007472,P026,HDMI Cable 2m,ValueSource Co,Accessories,2022-11-27,Not as Described,8.5,1
RET002169,ORD0004362,ITM0007475,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-04-10,Wrong Item Sent,34.19,1
RET002170,ORD0004362,ITM0007477,P026,HDMI Cable 2m,ValueSource Co,Accessories,2022-04-07,Not as Described,8.15,1
RET002171,ORD0004365,ITM0007481,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-07-17,Defective/Not Working,99.63,2
RET002172,ORD0004388,ITM0007514,P004,Smart Plug 4-Pack,Novatech Supply,Smart Home,2023-04-26,Changed Mind,31.12,1
RET002173,ORD0004389,ITM0007518,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-05-18,Wrong Item Sent,36.49,1
RET002174,ORD0004392,ITM0007521,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-08-18,Defective/Not Working,44.13,1
RET002175,ORD0004395,ITM0007529,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-12-10,Defective/Not Working,44.48,1
RET002176,ORD0004400,ITM0007536,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-08-12,Defective/Not Working,61.61,2
RET002177,ORD0004402,ITM0007541,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-07-01,Defective/Not Working,44.95,1
RET002178,ORD0004402,ITM0007543,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-06-27,Defective/Not Working,53.74,1
RET002179,ORD0004406,ITM0007551,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-03-19,Not as Described,33.83,1
RET002180,ORD0004412,ITM0007565,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-06-16,Wrong Item Sent,32.27,1
RET002181,ORD0004416,ITM0007570,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-03-30,Defective/Not Working,47.28,1
RET002182,ORD0004422,ITM0007578,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2022-02-12,Defective/Not Working,125.39,1
RET002183,ORD0004423,ITM0007581,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-06-25,Defective/Not Working,45.76,1
RET002184,ORD0004439,ITM0007606,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-07-08,Changed Mind,52.32,1
RET002185,ORD0004445,ITM0007614,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-03-30,Defective/Not Working,110.89,1
RET002186,ORD0004452,ITM0007625,P023,Cable Management Kit,ValueSource Co,Accessories,2022-09-24,Defective/Not Working,11.89,1
RET002187,ORD0004453,ITM0007627,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-02-06,Arrived Damaged,58.46,1
RET002188,ORD0004456,ITM0007636,P009,Desk Pad XL,TechCore Ltd,Accessories,2024-04-01,Not as Described,29.1,1
RET002189,ORD0004457,ITM0007638,P022,Laptop Sleeve 15in,ValueSource Co,Accessories,2023-07-08,Defective/Not Working,19.96,1
RET002190,ORD0004461,ITM0007648,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-05-18,Defective/Not Working,82.83,2
RET002191,ORD0004462,ITM0007649,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2022-04-20,,41.88,1
RET002192,ORD0004467,ITM0007658,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-07-19,Arrived Damaged,45.06,1
RET002193,ORD0004478,ITM0007674,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-09-19,Defective/Not Working,25.29,1
RET002194,ORD0004483,ITM0007683,P014,Docking Station USB-C,Elite Components,Accessories,2024-11-11,Defective/Not Working,100.96,1
RET002195,ORD0004486,ITM0007689,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-02-20,Defective/Not Working,33.15,1
RET002196,ORD0004489,ITM0007693,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2022-09-13,Changed Mind,107.62,2
RET002197,ORD0004489,ITM0007694,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-09-13,Not as Described,31.98,1
RET002198,ORD0004491,ITM0007698,P009,Desk Pad XL,Techcore Ltd,Accessories,2024-10-05,Not as Described,86.39,3
RET002199,ORD0004493,ITM0007701,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2023-09-05,Defective/Not Working,4.69,1
RET002200,ORD0004497,ITM0007708,P014,Docking Station USB-C,EliteComponents,Accessories,2024-04-08,Defective/Not Working,80.54,1
RET002201,ORD0004498,ITM0007709,P003,Smart Watch Fitness,NOVATECH,Wearables,2024-04-20,Not as Described,135.59,1
RET002202,ORD0004499,ITM0007712,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-04-30,Defective/Not Working,36.58,1
RET002203,ORD0004504,ITM0007718,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2024-11-05,Arrived Damaged,942.05,3
RET002204,ORD0004507,ITM0007721,P024,Phone Stand Adjustable,VALUE SOURCE,Accessories,2023-11-28,Defective/Not Working,9.24,1
RET002205,ORD0004523,ITM0007742,P009,Desk Pad XL,TechCore Ltd,Accessories,2023-01-04,Changed Mind,87.94,3
RET002206,ORD0004527,ITM0007751,P008,Power Bank 20000mAh,Techcore Ltd,Accessories,2024-04-20,Not as Described,10.71,1
RET002207,ORD0004530,ITM0007754,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2023-01-10,Defective/Not Working,41.68,1
RET002208,ORD0004532,ITM0007758,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2025-01-03,Arrived Damaged,6.29,1
RET002209,ORD0004534,ITM0007761,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-04-18,Defective/Not Working,25.17,1
RET002210,ORD0004536,ITM0007765,P018,Action Camera 4K,Bright gadgets,Cameras,2022-11-29,Poor Quality,421.97,3
RET002211,ORD0004537,ITM0007766,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-01-07,Poor Quality,45.58,1
RET002212,ORD0004539,ITM0007771,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-10-03,Defective/Not Working,110.33,2
RET002213,ORD0004542,ITM0007777,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-01-19,Not as Described,14.5,2
RET002214,ORD0004547,ITM0007784,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-11-29,Not as Described,41.42,1
RET002215,ORD0004551,ITM0007792,P026,HDMI Cable 2m,ValueSource Co,Accessories,2022-08-25,Arrived Damaged,7.92,1
RET002216,ORD0004563,ITM0007811,P016,27in Monitor 4K,BrightGadgets,Displays,2023-12-11,Changed Mind,222.27,1
RET002217,ORD0004564,ITM0007816,P022,Laptop Sleeve 15in,ValueSource Co,Accessories,2024-05-15,Defective/Not Working,32.35,2
RET002218,ORD0004565,ITM0007817,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-10-31,Arrived Damaged,6.12,1
RET002219,ORD0004569,ITM0007825,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-09-10,Defective/Not Working,32.09,1
RET002220,ORD0004571,ITM0007827,P014,Docking Station USB-C,EliteComponents,Accessories,2023-12-16,Defective/Not Working,88.19,1
RET002221,ORD0004588,ITM0007854,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-09-09,Changed Mind,67.63,1
RET002222,ORD0004605,ITM0007884,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-09-12,Defective/Not Working,53.58,1
RET002223,ORD0004610,ITM0007892,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-06-08,Poor Quality,42.47,1
RET002224,ORD0004611,ITM0007895,P023,Cable Management Kit,ValueSource Co,Accessories,2024-08-06,Poor Quality,10.93,1
RET002225,ORD0004624,ITM0007912,P019,Ring Light 10in,BrightGadgets,Lighting,2024-10-03,Not as Described,43.69,1
RET002226,ORD0004626,ITM0007916,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-12-09,Wrong Item Sent,29.56,1
RET002227,ORD0004632,ITM0007928,P023,Cable Management Kit,ValueSource Co,Accessories,2023-07-08,Poor Quality,8.91,1
RET002228,ORD0004634,ITM0007930,P016,27in Monitor 4K,BrightGadgets,Displays,2023-11-17,Wrong Item Sent,305.94,1
RET002229,ORD0004642,ITM0007947,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-11-25,Not as Described,59.66,1
RET002230,ORD0004645,ITM0007953,P022,Laptop Sleeve 15in,ValueSource Co,Accessories,2023-04-10,Arrived Damaged,14.54,1
RET002231,ORD0004646,ITM0007955,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-04-22,Defective/Not Working,46.52,1
RET002232,ORD0004652,ITM0007965,P022,Laptop Sleeve 15in,ValueSource Co,Accessories,2024-01-26,Arrived Damaged,19.25,1
RET002233,ORD0004659,ITM0007977,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2023-07-23,Wrong Item Sent,31.04,1
RET002234,ORD0004660,ITM0007979,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-07-06,Defective/Not Working,59.53,1
RET002235,ORD0004667,ITM0007989,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2022-11-27,Changed Mind,48.63,1
RET002236,ORD0004671,ITM0007997,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-08-13,Defective/Not Working,53.63,1
RET002237,ORD0004693,ITM0008036,P029,Thermal Paste Premium,EliteComponents,PC Parts,2022-08-07,Defective/Not Working,8.95,1
RET002238,ORD0004694,ITM0008038,P009,Desk Pad XL,TechCore,Accessories,2022-08-10,Wrong Item Sent,56.18,2
RET002239,ORD0004694,ITM0008040,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-08-19,Not as Described,34.1,1
RET002240,ORD0004700,ITM0008053,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-06-19,Defective/Not Working,47.83,1
RET002241,ORD0004702,ITM0008056,P013,Portable SSD 1TB,EliteComponents,Storage,2023-10-29,Not as Described,81.75,1
RET002242,ORD0004705,ITM0008061,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-04-30,Not as Described,45.8,1
RET002243,ORD0004705,ITM0008062,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-04-29,Wrong Item Sent,49.02,1
RET002244,ORD0004715,ITM0008083,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-12-25,Changed Mind,47.79,1
RET002245,ORD0004716,ITM0008085,P019,Ring Light 10in,BrightGadgets,Lighting,2023-12-27,Poor Quality,50.53,1
RET002246,ORD0004717,ITM0008088,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-04-01,Not as Described,34.14,1
RET002247,ORD0004736,ITM0008115,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2025-01-02,Defective/Not Working,33.79,1
RET002248,ORD0004738,ITM0008119,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-07-06,Wrong Item Sent,24.04,1
RET002249,ORD0004744,ITM0008127,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2022-10-12,Changed Mind,74.65,2
RET002250,ORD0004756,ITM0008142,P026,HDMI Cable 2m,ValueSource Co,Accessories,2023-10-17,Changed Mind,8.33,1
RET002251,ORD0004759,ITM0008149,P009,Desk Pad XL,TechCore Ltd,Accessories,2024-04-08,Defective/Not Working,21.29,1
RET002252,ORD0004767,ITM0008162,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-08-10,,31.64,1
RET002253,ORD0004778,ITM0008180,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-05-08,Defective/Not Working,49.16,1
RET002254,ORD0004781,ITM0008184,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-11-09,Arrived Damaged,56.1,1
RET002255,ORD0004787,ITM0008192,P013,Portable SSD 1TB,EliteComponents,Storage,2024-11-22,Poor Quality,88.02,1
RET002256,ORD0004791,ITM0008198,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2022-08-03,Not as Described,35.19,1
RET002257,ORD0004797,ITM0008212,P018,Action Camera 4K,Bright gadgets,Cameras,2023-12-11,Arrived Damaged,305.44,2
RET002258,ORD0004798,ITM0008214,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-03-14,Defective/Not Working,56.41,1
RET002259,ORD0004800,ITM0008217,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-05-08,Defective/Not Working,14.11,2
RET002260,ORD0004801,ITM0008218,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2024-06-13,Arrived Damaged,76.14,2
RET002261,ORD0004804,ITM0008224,P021,VR Headset Standalone,brightgadgets,Gaming,2024-09-29,Defective/Not Working,286.5,1
RET002262,ORD0004810,ITM0008234,P017,Smart LED Desk Lamp,BrightGadgets,,2024-11-22,Changed Mind,42.77,1
RET002263,ORD0004822,ITM0008253,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2022-10-09,Defective/Not Working,73.79,2
RET002264,ORD0004827,ITM0008258,P019,Ring Light 10in,BrightGadgets,Lighting,2023-11-17,Not as Described,51.47,1
RET002265,ORD0004835,ITM0008271,P025,Screen Cleaning Kit,Valuesource Co,Accessories,2022-11-29,Arrived Damaged,6.19,1
RET002266,ORD0004839,ITM0008278,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-05-01,Defective/Not Working,39.6,1
RET002267,ORD0004849,ITM0008294,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-12-22,Changed Mind,49.21,1
RET002268,ORD0004850,ITM0008297,P016,27in Monitor 4K,BrightGadgets,Displays,2024-01-07,Not as Described,236.5,1
RET002269,ORD0004862,ITM0008315,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2025-01-04,Not as Described,49.27,1
RET002270,ORD0004863,ITM0008316,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-10-01,Arrived Damaged,33.07,1
RET002271,ORD0004866,ITM0008324,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-04-22,Defective/Not Working,59.25,1
RET002272,ORD0004869,ITM0008331,P017,Smart LED Desk Lamp,BRIGHTGADGETS,Lighting,2022-04-11,Defective/Not Working,-41.21,1
RET002273,ORD0004871,ITM0008333,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-10-12,Wrong Item Sent,52.14,1
RET002274,ORD0004872,ITM0008334,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-12-05,Arrived Damaged,45.9,1
RET002275,ORD0004874,ITM0008338,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-03-15,Defective/Not Working,55.39,1
RET002276,ORD0004875,ITM0008341,P010,Noise Cancel Headphones,TechCore Ltd,Audio,2024-12-13,Wrong Item Sent,69.35,2
RET002277,ORD0004877,ITM0008347,P015,Microphone USB Condenser,Elite Components,Audio,2024-11-01,Not as Described,97.38,1
RET002278,ORD0004886,ITM0008367,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2022-04-24,Not as Described,38.2,1
RET002279,ORD0004889,ITM0008374,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-08-14,Defective/Not Working,45.6,1
RET002280,ORD0004896,ITM0008386,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-04-12,Defective/Not Working,43.29,1
RET002281,ORD0004899,ITM0008393,P022,Laptop Sleeve 15in,Value Source Co,Accessories,2023-06-29,Wrong Item Sent,17.92,1
RET002282,ORD0004900,ITM0008395,P014,Docking Station USB-C,EliteComponents,Accessories,2023-10-17,Defective/Not Working,244.29,3
